 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
14532,2022,OCTUBRE,10/27/2022,JUEVES,10:50:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA LAREDO,,PARTICULARES
14497,2022,OCTUBRE,10/27/2022,JUEVES,19:49:00,ALCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,BENITO JUAREZ,,PARTICULARES
14457,2022,OCTUBRE,10/28/2022,VIERNES,6:28:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,MUNICIPIO
14458,2022,OCTUBRE,10/28/2022,VIERNES,15:48:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
14575,2022,OCTUBRE,10/28/2022,VIERNES,20:41:00,CAIDA DE PASAJERO,FINIQUITADO,,COLONIA,,AVENIDA,4 DE OCTUBRE,,PARTICULARES
14576,2022,OCTUBRE,10/28/2022,VIERNES,22:28:00,LATERAL,TRAMITE,,COLONIA,,CALLE,TITANIO,,MUNICIPIO
14478,2022,OCTUBRE,10/28/2022,VIERNES,2:55:00,LATERAL,TRAMITE,,COLONIA,,AVENIDA,JUAREZ,,PARTICULARES
14621,2022,OCTUBRE,10/28/2022,VIERNES,7:05:00,LATERAL,EN TRAMITE,,COLONIA,,AVENIDA,CARRETERA LAREDO,,PARTICULARES
14616,2022,OCTUBRE,10/29/2022,SABADO,11:41:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
13910,2022,OCTUBRE,10/29/2022,SABADO,13:00:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A COLOMBIA,,PARTICULARES
14617,2022,OCTUBRE,10/29/2022,SABADO,0:00:00,CRUCERO,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A COLOMBIA,,PARTICULARES
14548,2022,OCTUBRE,10/29/2022,SABADO,16:29:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A LAREDO,,PARTICULARES
14420,2022,OCTUBRE,10/29/2022,SABADO,21:15:00,ALCANSE,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
14521,2022,OCTUBRE,10/30/2022,DOMINGO,2:10:00,CRUCERO,TRAMITE,,COLONIA,,CARRETERA,CARR LAREDO,,PARTICULARES
14454,2022,OCTUBRE,10/30/2022,DOMINGO,3:00:00,ESTRELLAMIENTO CON SERIE VOLCADURA,TRAMITE,,COLONIA,,AVENIDA,ADOLFO LOPEZ MATEOS,,MUNICIPIO
14470,2022,OCTUBRE,10/30/2022,DOMINGO,3:30:00,CRUCERO,TRAMITE,,COLONIA,,CALLE,CARPINTERO,,PARTICULARES
14495,2022,OCTUBRE,10/30/2022,DOMINGO,8:24:00,ESTRELLAMIENTO Y PROYECCION CON VOLCADURA,TRAMITE,,COLONIA,,CARRRETERA,CARRETERA LAREDO,,PARTICULARES
14606,2022,OCTUBRE,10/30/2022,DOMINGO,10:40:00,REVERSA,FINIQUITADO,,COLONIA,,AVENIDA,AVENIDA SAN MIGUEL,,PARTICULARES
14353,2022,OCTUBRE,10/30/2022,DOMINGO,14:35:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
14502,2022,OCTUBRE,10/30/2022,DOMINGO,23:18:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,AVENIDA,SANTO TOMAS DE AQUINO,,PARTICULARES
14178,2022,OCTUBRE,10/31/2022,LUNES,8:18:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
14427,2022,OCTUBRE,10/31/2022,LUNES,9:06:00,ATROPELLO,FINIQUITADO,,COLONIA,,AVENIDA,PLINIO DE ORDONEZ,,PARTICULARES
14300,2022,OCTUBRE,10/31/2022,LUNES,11:00:00,LATERAL,FINIQUITADO,,COLONIA,,CALLE,PERIFERICO MONTERREY,,PARTICULARES
13615,2022,OCTUBRE,10/31/2022,LUNES,14:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
14582,2022,OCTUBRE,10/31/2022,LUNES,20:29:00,CRUCERO,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
14479,2022,OCTUBRE,10/31/2022,LUNES,21:10:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,JUAREZ,,PARTICULARES
14471,2022,OCTUBRE,10/28/2022,VIERNES,21:55:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,CARRETERA LAREDO,,PARTICULARES
14628,2022,OCTUBRE,10/30/2022,DOMINGO,20:25:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,AVENIDA SANTIAGO ROEL,,PARTICULARES
12683,2022,JULIO,7/1/2022,VIERNES,8:40:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12691,2022,JULIO,7/1/2022,VIERNES,11:35:00,CRUCERO,FINIQUITADO,,COLONIA,,CALLE,LUZ MARROQUIN,,PARTICULARES
12685,2022,JULIO,7/1/2022,VIERNES,12:54:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,SAN JOSE DE LOS SAUCES,,PARTICULARES
12645,2022,JULIO,7/1/2022,VIERNES,22:00:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CARRETERA,COLOMBIA,,MUNICIPIO
12624,2022,JULIO,7/1/2022,VIERNES,9:05:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,TITANIO,,PARTICULARES
12744,2022,JULIO,7/2/2022,SABADO,13:20:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
11727,2022,JULIO,7/2/2022,SABADO,14:14:00,ALCANCE,EN TRAMITE,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
12664,2022,JULIO,7/2/2022,SABADO,15:20:00,CRUCERO,FINIQUITADO,,COLONIA,,CALLE,HACIENDA DEL REY,,PARTICULARES
12680,2022,JULIO,7/2/2022,SABADO,15:58:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12349,2022,JULIO,7/2/2022,SABADO,20:50:00,ALCANCE,EN TRAMITE,,COLONIA,,CALLE,JOSE CLEMENTE OROZCO,,PARTICULARES
12524,2022,JULIO,7/2/2022,SABADO,21:23:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,PARTICULARES
12657,2022,JULIO,7/2/2022,SABADO,21:00:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,AV. CHOCOLATE,,PARTICULARES
12731,2022,JULIO,7/3/2022,DOMINGO,0:25:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,CAMINO A LAS PEDRERAS,,MINICIPAL
12686,2022,JULIO,7/3/2022,DOMINGO,2:10:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,MANUEL L. BARRAGAN,,PARTICULARES
12625,2022,JULIO,7/3/2022,DOMINGO,14:40:00,CRUCERO,EN TRAMITE,,COLONIA,,CALLE,LA GASCA,,PARTICULARES
12658,2022,JULIO,7/3/2022,DOMINGO,16:36:00,CRUCERO,TRAMITE,,COLONIA,,CALE,15 DE JUNIO,,PARTICULARES
12437,2022,JULIO,7/4/2022,LUNES,10:05:00,FRONTAL,FINIQUITADO,,COLONIA,,AVENIDA,CONSTITUCION,,PARTICULARES
12511,2022,JULIO,7/4/2022,LUNES,16:55:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12692,2022,JULIO,7/4/2022,LUNES,17:20:00,ALCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,JUAREZ,,PARTICULARES
12746,2022,JULIO,7/5/2022,MARTES,9:20:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
12716,2022,JULIO,7/5/2022,MARTES,12:48:00,LATERAL,EN TRAMITE,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,PARTICULARES
12688,2022,JULIO,7/5/2022,MARTES,20:30:00,CRUCERO,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
12263,2022,JULIO,7/5/2022,MARTES,19:48:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,LAS TORRES,,PARTICULARES
12559,2022,JULIO,7/5/2022,MARTES,22:17:00,ALCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE KM 33 + 700,,PARTICULARES
12439,2022,JULIO,7/5/2022,MARTES,22:21:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,JOSE LOPEZ PORTILLO,,PARTICULARES
12679,2022,JULIO,7/5/2022,MARTES,7:17:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,RAUL SALINAS,,MUNICIPIO
12738,2022,JULIO,7/6/2022,MIERCOLES,9:45:00,CRUCER,FINIQUITADO,,COLONIA,,CALLE,LA CAÑADA,,PARTICULARES
12708,2022,JULIO,7/6/2022,MIERCOLES,10:40:00,CRUCERO,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12751,2022,JULIO,7/6/2022,MIERCOLES,19:50:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
12580,2022,JULIO,7/6/2022,MIERCOLES,16:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12514,2022,JULIO,7/7/2022,JUEVES,11:30:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,JUAREZ,,PARTICULARES
12265,2022,JULIO,7/7/2022,JUEVES,11:45:00,ALCANCE Y PROYECCION,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
12735,2022,JULIO,7/7/2022,JUEVES,11:50:00,ALCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO,,PARTICULARES
12780,2022,JULIO,7/7/2022,JUEVES,14:40:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO KM 27,,PARTICULARES
12797,2022,JULIO,7/7/2022,JUEVES,17:40:00,CRUCERO,FINIQUITADO,,COLONIA,,CALLE,ABASOLO,,PARTICULARES
12736,2022,JULIO,7/7/2022,JUEVES,17:09:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,AV. LAS TORRES,,CODE
12582,2022,JULIO,7/7/2022,JUEVES,20:00:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRTERA,CAMINO A LAS PEDRERAS,,PARTICULARES
12501,2022,JULIO,7/8/2022,VIERNES,0:10:00,LATERAL,EN TRAMITE,,COLONIA,,AVENIDA,AV. RAUL SALINAS,,PARTICULARES
12750,2022,JULIO,7/8/2022,VIERNES,8:29:00,CRUCERO,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA LAREDO,,MUNICIPIO
12419,2022,JULIO,7/8/2022,VIERNES,8:35:00,LATERA,EN TRAMITE,,COLONIA,,CALLE,CALLE NUEVA,,PARTICULARES
12752,2022,JULIO,7/8/2022,VIERNES,9:30:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12426,2022,JULIO,7/8/2022,VIERNES,16:40:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,AV. SAN MIGUEL,,PARTICULARES
12811,2022,JULIO,7/8/2022,VIERNES,15:20:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,LIBRAMIENTO NORESTE,,PARTICULARES
12072,2022,JULIO,7/8/2022,VIERNES,18:00:00,CRUCERO,EN TRAMITE,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
12799,2022,JULIO,7/8/2022,VIERNES,20:22:00,ATROPELLO PROYECCION Y ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12822,2022,JULIO,7/8/2022,VIERNES,21:18:00,DIVERSO,FINIQUITADO,,COLONIA,,CALLE,BENITO JUAREZ,,PARTICULARES
12737,2022,JULIO,7/9/2022,SABADO,6:55:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
12782,2022,JULIO,7/9/2022,SABADO,5:50:00,ATROPELLO,EN TRAMITE,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
12706,2022,JULIO,7/9/2022,SABADO,13:20:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,BARRAGAN,,PARTICULARES
12527,2022,JULIO,7/9/2022,SABADO,16:48:00,CRUCERO,FINIQUITADO,,COLONIA,,CARRETERA,PEDRERAS,,PARTICULARES
12093,2022,JULIO,7/9/2022,SABADO,16:50:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
12713,2022,JULIO,7/9/2022,SABADO,21:33:00,FRONTAL,EN TRAMITE,,COLONIA,,AVENIDA,SENDERO DIVISORIO,,PARTICULARES
12690,2022,JULIO,7/10/2022,DOMINGO,8:50:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,CONCORDIA,,PARTICULARES
12801,2022,JULIO,7/10/2022,DOMINGO,17:53:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,SENDERO,,PARTICULARES
12757,2022,JULIO,7/10/2022,DOMINGO,19:10:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,CONSTITUCION,,PARTICULARES
12575,2022,JULIO,7/10/2022,DOMINGO,21:00:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,UNION,,PARTICULARES
12530,2022,JULIO,7/10/2022,DOMINGO,21:50:00,ATROPELLO,TRAMITE,,COLONIA,,CALLE,AGUA AZUL,,PARTICULARES
12743,2022,JULIO,7/10/2022,DOMINGO,23:05:00,CRUCERO,EN TRAMITE,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
12866,2022,JULIO,7/11/2022,LUNES,1:15:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,LA UNIDAD,,PARTICULARES
12812,2022,JULIO,7/11/2022,LUNES,7:20:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,ANTIGUO CAMINO A SAN AGUSTIN,,PARTICULARES
12074,2022,JULIO,7/11/2022,LUNES,8:55:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
12310,2022,JULIO,7/11/2022,LUNES,8:57:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,ACUEDUCTO,,PARTICULARES
12777,2022,JULIO,7/11/2022,LUNES,9:10:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA LAREDO,,PARTICULARES
12720,2022,JULIO,7/11/2022,LUNES,11:48:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,JARDINES DEL CANADA,,PARTICULARES
12701,2022,JULIO,7/11/2022,LUNES,15:06:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,CAMINO REAL,,PARTICULARES
12891,2022,JULIO,7/11/2022,LUNES,22:35:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,AV. CONSTITUCION,,PARTICULARES
12823,2022,JULIO,7/12/2022,MARTES,5:20:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CARRETERA,CARR A COLOMBIA,,PARTICULARES
12869,2022,JULIO,7/12/2022,MARTES,8:30:00,CAIDA DE PASAJERO,TRAMITE,,COLONIA,,CARRETERA,LIBRAMIENTO,,PARTICULARES
12846,2022,JULIO,7/12/2022,MARTES,13:00:00,ESTRELLAMIENTO REVERSA,TRAMITE,,COLONIA,,AVENIDA,LAS TORRES,,PARTICULARES
12586,2022,JULIO,7/12/2022,MARTES,14:03:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,MUNICIPAL
12831,2022,JULIO,7/12/2022,MARTES,18:52:00,ALCANCE,TRAMITE,,COLONIA,,AVENIDA,ACUEDUCTO,,PARTICULARES
12832,2022,JULIO,7/13/2022,MIERCOLES,0:49:00,ATROPELLO,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA A COLOMBIA,,PARTICULARES
12881,2022,JULIO,7/13/2022,MIERCOLES,13:40:00,CHOQUE CON MOVIL DE VEHICULO,EN TRAMITE,,COLONIA,,CALLE,BARRAGAN,,PARTICULARES
12588,2022,JULIO,7/13/2022,MIERCOLES,19:23:00,LATERAL,FINIQUITADO,,COLONIA,,CARRTERA,JUAREZ,,PARTICULARES
12815,2022,JULIO,7/14/2022,JUEVES,8:03:00,ESTRELLAMIENTO Y ALCANCE,FINIQUITADO,,COLONIA,,CALLE,ALCATRAZ,,PARTICULARES
12842,2022,JULIO,7/14/2022,JUEVES,9:50:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
12649,2022,JULIO,7/14/2022,JUEVES,11:25:00,ATROPELLO,EN TRAMITE,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
12951,2022,JULIO,7/14/2022,JUEVES,21:50:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,MUNICIOPIO
11834,2022,JULIO,7/14/2022,JUEVES,23:40:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,DE LAS FUENTES,,PARTICULARES
12765,2022,JULIO,7/15/2022,VIERNES,1:33:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,SANTIAGO ROEL,,PARTICULARES
12761,2022,JULIO,7/15/2022,VIERNES,6:45:00,FRONTAL,FINIQUITADO,,COLONIA,,AVENIDA,CHOCOLATES,,PARTICULARES
12762,2022,JULIO,7/15/2022,VIERNES,9:53:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,VEH 1 SAIN DAÑOS VEH 2 LADO TARSERO REFUERZO Y TOLVA
12773,2022,JULIO,7/15/2022,VIERNES,10:25:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,ACUEDUCTO,,PARTICULARES
12763,2022,JULIO,7/15/2022,VIERNES,11:32:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO,,PARTICULARES
12764,2022,JULIO,7/15/2022,VIERNES,12:40:00,ALCANCE,FINIQUITADO,,COLONIA,,CALLE,PEDRERAS,,PARTICULARES
12804,2022,JULIO,7/15/2022,VIERNES,12:55:00,CRUCERO,FINIQUITADO,,COLONIA,,AVENIDA,COLOMBIA,,PARTICULARES
12834,2022,JULIO,7/15/2022,VIERNES,19:48:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,PASEO DE LA AMISTAD,,PARTICULARES
12845,2022,JULIO,7/15/2022,VIERNES,23:00:00,ESTRELLAMIETNO,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO,,"PARTICULARES, FEDERACIO"
12905,2022,JULIO,7/16/2022,SABADO,1:28:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,CALLE,HACIENDA DEL ROSARIO,,PARTICULARES
12971,2022,JULIO,7/16/2022,SABADO,11:15:00,LATERAL,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA A COLOMBIA,,PARTICULARES
12944,2022,JULIO,7/16/2022,SABADO,13:09:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12969,2022,JULIO,7/16/2022,SABADO,20:46:00,ALCANCE,EN TRAMITE,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12767,2022,JULIO,7/17/2022,DOMINGO,5:45:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12937,2022,JULIO,7/17/2022,DOMINGO,9:30:00,LATERAL,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
12876,2022,JULIO,7/17/2022,DOMINGO,13:40:00,ALCANCE,FINIQUITADO,,COLONIA,,CALLE,TABACO,,PARTICULARES
12877,2022,JULIO,7/17/2022,DOMINGO,15:20:00,DIVERSO DERRIBO DE CABLES,EN TRAMITE,,COLONIA,,AVENIA,DE LATON,,MUNICIPIO
12894,2022,JULIO,7/17/2022,DOMINGO,20:55:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,SAN PATRICIO,,MUNICIPAL
12973,2022,JULIO,7/17/2022,DOMINGO,21:49:00,CRUCERO,EN TRAMITE,,COLONIA,,AVENIDA,ANTIGUO CAMINO A SAN JOSE DE LOS SAUCES,,PARTICULARES
12817,2022,JULIO,7/17/2022,DOMINGO,22:20:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,MONCLOVA,,PARTICULARES
12916,2022,JULIO,7/17/2022,DOMINGO,9:21:00,DIVERSO,FINIQUITADO,,COLONIA,,CALLE,CUCHARAS,,PARTICULARES
12959,2022,JULIO,7/18/2022,LUNES,8:35:00,ALCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,CARRETERA,LAREDO,,PARTICULARES
12933,2022,JULIO,7/18/2022,LUNES,16:55:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,CAMINO REAL,,PARTICULARES
12942,2022,JULIO,7/18/2022,LUNES,21:50:00,"LATERAL ESTRELLAMIENTO, PROYECCION Y VOLCADURA",EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA LAREDO,,MUNICIPAL
12970,2022,JULIO,7/19/2022,MARTES,7:00:00,ALCANCE CON PROYECCION,EN TRAMITE,,COLONIA,,AVENIDA,PASO CUCHARAS,,PARTICULARES
12769,2022,JULIO,7/20/2022,MIERCOLES,0:26:00,LATERAL,EN TRAMITE,,COLONIA,,AVENIDA,DE LAS INDUSTRIAS,,PARTICULARES
12195,2022,JULIO,7/19/2022,MARTES,1:00:00,CRUCERO,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
12650,2022,JULIO,7/20/2022,MIERCOLES,8:10:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA A LAREDO,,PARTICULARES
12902,2022,JULIO,7/20/2022,MIERCOLES,8:43:00,SALIDA DE CAMINO Y VOLCADURA,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
12075,2022,JULIO,7/20/2022,MIERCOLES,9:47:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA LAREDO,,PARTICULARES
12939,2022,JULIO,7/20/2022,MIERCOLES,10:50:00,LATERAL,EN TRAMITE,,COLONIA,,CARRETERA,CARRETERA COLOMBIA,,PARTICULARES
12077,2022,JULIO,7/20/2022,MIERCOLES,15:20:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CARRETERA LAREDO,,PARTICULARES
12994,2022,JULIO,7/20/2022,MIERCOLES,18:42:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,ABASOLO,,PARTICULARES
13061,2022,JULIO,7/20/2022,MIERCOLES,19:19:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO NORESTE,,PARTICULARES
12770,2022,JULIO,7/21/2022,JUEVES,6:40:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,BATALLA DE LOMA ALTA,,PARTICULARES
12934,2022,JULIO,7/21/2022,JUEVES,10:11:00,ALCANCE,FINIQUITADO,,COLONIA,,CARRETREA,LAREDO,,PARTICULARES
13021,2022,JULIO,7/21/2022,JUEVES,10:35:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,LIBRAMIENTO,,PARTICULARES
13083,2022,JULIO,7/21/2022,JUEVES,14:47:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,MUNICIPAL-PARTICULAR
13022,2022,JULIO,7/21/2022,JUEVES,15:35:00,ESTRELLAMIENTO LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,COLOMBIA,,PARTICULARES
13037,2022,JULIO,7/21/2022,JUEVES,19:49:00,ALCANCE CON PROYECCION,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
12633,2022,JULIO,7/21/2022,JUEVES,22:00:00,CRUCERO,TRAMITE,,COLONIA,,AVENIDA,BENITO JUAREZ,,PARTICULARES
12859,2022,JULIO,7/21/2022,JUEVES,12:10:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,AVENIDA,UNION,,PARTICULARES
12818,2022,JULIO,7/22/2022,VIERNES,10:57:00,LATERAL,FINIQUITADO,,COLONIA,,SD,SENDERO,,PARTICULARES
13035,2022,JULIO,7/23/2022,SABADO,12:20:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,MONCLOVA,,PARTICULARES
12985,2022,JULIO,7/22/2022,VIERNES,12:40:00,CRUCERO,EN TRAMITE,,COLONIA,,CALLE,MORELOS,,PARTICULARES
12819,2022,JULIO,7/22/2022,VIERNES,13:42:00,DIVERSO,EN TRAMITE,,COLONIA,,CARRETERA,COLOMBIA,,MUNICIPIO
13063,2022,JULIO,7/22/2022,VIERNES,16:30:00,LATERAL,FINIQUITADO,,COLONIA,,CARRETERA,CAMINO A LAS PEDRERAS,,PARTICULARES
13084,2022,JULIO,7/22/2022,VIERNES,17:00:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12986,2022,JULIO,7/22/2022,VIERNES,17:32:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,CALLE,INDEPENDENCIA FRENTE ALÑ 136,,PARTICULARES
13034,2022,JULIO,7/22/2022,VIERNES,20:39:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CARRTERA,LAREDO,,MUNICIPIO
13053,2022,JULIO,7/22/2022,VIERNES,23:40:00,FRONTSL CON HUIDA,EN TRAMITE,,COLONIA,,CALLE,LOMA VERDE,,PARTICULARES
13076,2022,JULIO,7/23/2022,SABADO,4:40:00,ESTRELLAMIENTO,TRAMITE,,COLONIA,,CALLE,BAMBU,,PARTICULARES
13015,2022,JULIO,7/23/2022,SABADO,9:15:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,LAS TORRES,,PARTICULARES
13042,2022,JULIO,7/23/2022,SABADO,9:30:00,ALCANCE,FINIQUITADO,,COLONIA,,AVENIDA,LAS TORRES,,PARTICULARES
12608,2022,JULIO,7/23/2022,SABADO,14:15:00,ALCANCE,FINIQUITADO,,COLONIA,,CALLE,SANTA BARBARA,,PARTICULARES
13107,2022,JULIO,7/23/2022,SABADO,15:30:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,CALLE,PROFESOR PEDRO VILLANUEVA,,PARTICULARES
13066,2022,JULIO,7/23/2022,SABADO,22:29:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
12977,2022,JULIO,7/23/2022,SABADO,22:30:00,LATERAL,FINIQUITADO,,COLONIA,,AVENIDA,RAUL SALINAS,,PARTICULARES
