 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
488,2022,ABRIL,4/28/2022,JUEVES,21:34:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LA ESPERANZA,CRUCERO,LA ESPERANZA,"25.63978020179312, -100.12339426753509",
487,2022,ABRIL,4/29/2022,VIERNES,11:11:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657136478176554, -100.13483866525881",
491,2022,ABRIL,4/30/2022,SABADO,10:40:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.661583283688845, -100.10442206751057",
495,2022,MAYO,5/1/2022,DOMINGO,2:06:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EX HDA EL ROSARIO,CRUCERO,ELOY CAVAZOS,"25.644365919707504, -100.16931633198263",
500,2022,MAYO,5/1/2022,DOMINGO,22:40:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PUNTA ESMERALDA,CRUCERO,ELOY CAVAZOS,"25.64093602829187, -100.15598829633583",
505,2022,MAYO,5/3/2022,MARTES,22:48:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,SEVERIANO GARZA,"25.646681191443708, -100.09919976748532",
59,2022,MAYO,5/4/2022,MIERCOLES,22:43:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,CAMINO A LAS ESPINAS,"25.621153394559375, -100.17273293192662",
511,2022,MAYO,5/5/2022,JUEVES,21:13:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DE SAN JUAN,CRUCERO,ELOY CAVAZOS,"25.62157009451457, -100.11350536749528",
510,2022,MAYO,5/5/2022,JUEVES,6:53:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE CONCHOS,"25.661560419002296, -100.10514426751058",
513,2022,MAYO,5/6/2022,VIERNES,19:10:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,ANZURES,CRUCERO,JUAREZ APODACA,"25.686524155181274, -100.11942206751851",
516,2022,MAYO,5/6/2022,VIERNES,22:50:00,VOLCADURA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS NARANJOS,CRUCERO,LIMONES,"25.634306802211782, -100.17553316751113",
520,2022,MAYO,5/7/2022,SABADO,6:41:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA LUCIA,CRUCERO,ARTURO B DE LA GARZA,"25.655001197171504, -100.12322854541881",
523,2022,MAYO,5/7/2022,SABADO,17:45:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,VILLAS DE ORIENTE,CRUCERO,ARTURO B DE LA GARZA,"25.653496361896348, -100.11505560309308",
517,2022,MAYO,5/7/2022,SABADO,0:21:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,REAL DE SAN JUDAS,"25.655806796974677, -100.08220513192836",
519,2022,MAYO,5/7/2022,SABADO,4:17:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,ANZURES,CRUCERO,RUIZ CORTINEZ,"25.698708885091254, -100.11683330309216",
526,2022,MAYO,5/8/2022,DOMINGO,11:08:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FUENTE DE JUAREZ,CRUCERO,ARTURO B DE LA GARZA,"25.64827778369556, -100.09994440306374",
530,2022,MAYO,5/9/2022,LUNES,0:08:00,SALIDA DE  CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,BOSQUES DE LA SILLA,CRUCERO,SAN MATEO,"25.55562200054688, -100.12366670309514",
535,2022,MAYO,5/9/2022,LUNES,20:06:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,SAN MATEO,"25.625158230854606, -100.17552243866616",
532,2022,MAYO,5/9/2022,LUNES,6:00:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA ISABEL,CRUCERO,SANTA BARBARA,"25.677669101011183, -100.08131633191356",
542,2022,MAYO,5/11/2022,MIERCOLES,22:10:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO EL SABINAL,CRUCERO,EL SABINAL,"25.653215040214015, -100.11033330305106",
543,2022,MAYO,5/12/2022,JUEVES,3:06:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS ENCINOS,CRUCERO,LAS TORRES,"25.64457250970462, -100.11877780309395",
547,2022,MAYO,5/12/2022,JUEVES,20:07:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,BUROCRATAS DE GUADALUPE,CRUCERO,SAN ROQUE,"25.63822340125807, -100.15427780309336",
555,2022,MAYO,5/15/2022,DOMINGO,17:51:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CRUCERO,AGUALEGUAS,"25.635842956417584, -100.05192206747186",
558,2022,MAYO,5/15/2022,DOMINGO,23:40:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,ARTURO B DE LA GARZA,"25.65497701927225, -100.1232607319284",
551,2022,MAYO,5/15/2022,DOMINGO,9:11:00,SALIDA DE  CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN MATEO,CRUCERO,SAN MATEO,"25.535890126132347, -100.11568620494305",
557,2022,MAYO,5/15/2022,DOMINGO,18:15:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LA CIUDADELA,CRUCERO,SAN MATEO,"25.578149793254124, -100.12950000307922",
552,2022,MAYO,5/15/2022,DOMINGO,10:33:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,CRUCERO,SAN ROQUE,"25.636282620038287, -100.15609403192879",
560,2022,MAYO,5/16/2022,LUNES,2:28:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN FRANCISCO,CRUCERO,ELOY CAVAZOS,"25.627463730485907, -100.12224561658755",
564,2022,MAYO,5/17/2022,MARTES,14:21:00,SALIDA DE  CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE VERDE,CRUCERO,PABLO LIVAS,"25.648846700307708, -100.15071683864463",
68,2022,MAYO,5/17/2022,MARTES,21:22:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CRUCERO,PASEO SAN JUAN,"25.64550723763764, -100.06219976744715",
69,2022,MAYO,5/18/2022,MIERCOLES,1:54:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARDENIAS,CRUCERO,SAN ROQUE,"25.628717489923762, -100.15481633192896",
567,2022,MAYO,5/18/2022,MIERCOLES,13:20:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.660812836704892, -100.10066670309294",
570,2022,MAYO,5/19/2022,JUEVES,19:58:00,VOLCADURA,PENDIENTE,CENTRAL DE RADIO,COLONIA,TERRANOVA,CRUCERO,EL SABINAL,"25.66083570135307, -100.10825000304894",
571,2022,MAYO,5/20/2022,VIERNES,20:20:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,TEOFILO SALINAS,"25.641891301753173, -100.08861110309334",
577,2022,MAYO,5/21/2022,SABADO,14:25:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,PRIVADA DEL REY,CRUCERO,ARTURO B DE LA GARZA,"25.657146152219436, -100.13483061802737",
582,2022,MAYO,5/21/2022,SABADO,21:00:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,SAN MATEO,"25.627699220389864, -100.10142206751132",
587,2022,MAYO,5/22/2022,DOMINGO,21:16:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EL SABINAL,CRUCERO,EL SABINAL,"25.653537454972568, -100.11033866748286",
586,2022,MAYO,5/22/2022,DOMINGO,19:01:00,SALIDA DE  CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CRUCERO,JUAREZ APODACA,"25.668936023744187, -100.09347220309276",
584,2022,MAYO,5/22/2022,DOMINGO,0:30:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,PORTAL DE JUAREZ,CRUCERO,SAN MATEO,"25.62999394837149, -100.10013353867588",
71,2022,MAYO,5/22/2022,DOMINGO,15:29:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CRUCERO,SAN ROQUE,"25.62762075708192, -100.15469708530242",
597,2022,MAYO,5/26/2022,JUEVES,19:07:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657150972421753, -100.13483866751068",
598,2022,MAYO,5/26/2022,JUEVES,21:37:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,ARTURO B DE LA GARZA,"25.652885262020472, -100.11256096751075",
73,2022,MAYO,5/29/2022,DOMINGO,21:46:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE SUR,CRUCERO,SAN ROQUE,"25.649701637381778, -100.14327780309593",
607,2022,MAYO,5/30/2022,LUNES,8:06:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,INFONAVIT BENITO JUAREZ,CRUCERO,ARTURO B DE LA GARZA,"25.64807250919952, -100.09958330303834",
617,2022,MAYO,5/31/2022,MARTES,20:04:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS CANTAROS,CRUCERO,ELOY CAVAZOS,"25.626039875587285, -100.12024732088483",
612,2022,MAYO,5/31/2022,MARTES,3:30:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,HEROES DE NACOZARI,CRUCERO,VENUSTIANO CARRANZA,"25.634143720130254, -100.18027512087603",
613,2022,MAYO,5/31/2022,MARTES,7:04:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.670067671106622, -100.1027024497192",
106,2022,FEBRERO,2/1/2022,MARTES,11:05:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,COLINAS DE LA MORENA,CRUCERO,CARR REYNOSA,"25.637975206367027, -100.08527780303035",
105,2022,FEBRERO,2/1/2022,MARTES,6:56:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.64928745532321, -100.08425536749927",
123,2022,FEBRERO,2/5/2022,SABADO,23:12:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,JUAREZ APODACA,"25.673067670805874, -100.10055292086632",
117,2022,FEBRERO,2/5/2022,SABADO,7:01:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARZA Y GARZA,CRUCERO,JULIO CISNEROS,"25.64770889132575, -100.09975000308549",
118,2022,FEBRERO,2/5/2022,SABADO,17:35:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARZA Y GARZA,CRUCERO,JULIO CISNEROS,"25.64512075566689, -100.09850000319352",
122,2022,FEBRERO,2/5/2022,SABADO,20:32:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.648419101617925, -100.08469172088431",
124,2022,FEBRERO,2/6/2022,DOMINGO,0:42:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,CRUCERO,PASEO DE SAN JUAN,"25.653926354947213, -100.0791442675239",
128,2022,FEBRERO,2/7/2022,LUNES,2:00:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA LUCIA,CRUCERO,ARTURO B DE LA GARZA,"25.654972183699194, -100.12325134415975",
130,2022,FEBRERO,2/7/2022,LUNES,15:51:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DEL RIO,CRUCERO,RIO LA BOQUILLA,"25.675585701062932, -100.10816402086154",
132,2022,FEBRERO,2/8/2022,MARTES,5:15:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,BUROCRATAS DE GUADALUPE,CRUCERO,SAN ROQUE,"25.638204056231423, -100.15430694421931",
137,2022,FEBRERO,2/9/2022,MIERCOLES,22:20:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CRUCERO,BAHIA CENTRAL,"25.690055583689585, -100.11061110298363",
144,2022,FEBRERO,2/12/2022,SABADO,12:51:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,TEOFILO SALINAS,"25.644227019715753, -100.08721817980845",
150,2022,FEBRERO,2/13/2022,DOMINGO,14:15:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE REAL,CRUCERO,ACUEDUCTO,"25.611762077043704, -100.16713890300575",
151,2022,FEBRERO,2/14/2022,LUNES,3:14:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CRUCERO,SAN ROQUE,"25.628028992873524, -100.15471817979156",
162,2022,FEBRERO,2/15/2022,MARTES,19:05:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,EJIDO JUAREZ,CRUCERO,ANILLO PERIFERICO,"25.65428020149881, -100.06955292089049",
158,2022,FEBRERO,2/15/2022,MARTES,19:32:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,GARZA Y GARZA,CRUCERO,ARTURO B DE LA GARZA,"25.64639976454483, -100.09711244418463",
155,2022,FEBRERO,2/15/2022,MARTES,14:51:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,SAN MATEO,"25.641731855924547, -100.09344440302463",
165,2022,FEBRERO,2/16/2022,MIERCOLES,16:49:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,ARTURO B DE LA GARZA,"25.65286471045936, -100.11255694420224",
167,2022,FEBRERO,2/17/2022,JUEVES,6:29:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657136465947346, -100.13483598530186",
173,2022,FEBRERO,2/17/2022,JUEVES,18:20:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO SANTA FE,CRUCERO,MISION,"25.64069846662233, -100.11130631683596",
176,2022,FEBRERO,2/18/2022,VIERNES,21:50:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,ARTURO B DE LA GARZA,"25.652861379533373, -100.11255725374204",
13,2022,FEBRERO,2/18/2022,VIERNES,21:46:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS HUERTOS,CRUCERO,HORTELANOS,"25.621586306775818, -100.09296817979543",
175,2022,FEBRERO,2/18/2022,VIERNES,17:59:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CRUCERO,ZENA,"25.641032619843713, -100.05922488530216",
14,2022,FEBRERO,2/19/2022,SABADO,12:27:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DE SANTA ISABEL,CRUCERO,AGUA DULCE,"25.67614734444752, -100.08055426201079",
183,2022,FEBRERO,2/20/2022,DOMINGO,8:36:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657141301437502, -100.13483330307241",
185,2022,FEBRERO,2/20/2022,DOMINGO,15:15:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE REAL,CRUCERO,VALLE REAL,"25.608675149262755, -100.16366670311857",
189,2022,FEBRERO,2/22/2022,MARTES,10:53:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,ACUEDUCTO,"25.629428775242708, -100.1753359853024",
193,2022,FEBRERO,2/22/2022,MARTES,18:30:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EJIDO JUAREZ,CRUCERO,BENITO JUAREZ,"25.650090537361745, -100.13150000309314",
191,2022,FEBRERO,2/22/2022,MARTES,13:50:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COLINAS DE LA MORENA,CRUCERO,CARR REYNOSA,"25.637920310903265, -100.08525134419779",
192,2022,FEBRERO,2/22/2022,MARTES,13:36:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,CRUCERO,ELOY CAVAZOS,"25.642970974685458, -100.16408062086494",
15,2022,FEBRERO,2/22/2022,MARTES,17:09:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,SAN BARTOLOME,"25.620565257656484, -100.17727780309377",
196,2022,FEBRERO,2/23/2022,MIERCOLES,14:07:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARZA Y GARZA,CRUCERO,MIGUEL HIDALGO Y COSTILLA,"25.65080921050565, -100.10161378530198",
199,2022,FEBRERO,2/24/2022,JUEVES,13:03:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL SEMINARIO,CRUCERO,ELOY CAVAZOS,"25.624391302115562, -100.11802780309368",
198,2022,FEBRERO,2/24/2022,JUEVES,7:37:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,MADERO,"25.644085701707663, -100.09519574419768",
202,2022,FEBRERO,2/26/2022,SABADO,7:46:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,RINCON DEL PARQUE,CRUCERO,RINCON DE VIENA,"25.667675145040977, -100.12677914417515",
205,2022,FEBRERO,2/27/2022,DOMINGO,19:54:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PARAJE JUAREZ,CRUCERO,SAN MATEO,"25.63914734709026, -100.09482927978144",
1390,2022,ENERO,1/1/2022,SABADO,13:00:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,COAHUILA,CRUCERO,ARTURO B DE LA GARZA,"25.644233064732536, -100.09402377977997",
192,2022,ENERO,1/1/2022,SABADO,18:15:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EX HDA EL ROSARIO,CRUCERO,ELOY CAVAZOS,"25.659892510225383, -100.14680962640618",
1394,2022,ENERO,1/1/2022,SABADO,10:45:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EX HDA EL ROSARIO,CRUCERO,ELOY CAVAZOS,"25.64436954671481, -100.16930426198888",
1399,2022,ENERO,1/1/2022,SABADO,15:16:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE VERDE,CRUCERO,MONTE BELLO,"25.650648555205613, -100.15289024419756",
1397,2022,ENERO,1/1/2022,SABADO,17:57:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.662254818973786, -100.10435842088401",
9,2022,ENERO,1/2/2022,DOMINGO,3:14:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LA AURORA,CRUCERO,ELOY CAVAZOS,"25.622723392928282, -100.11564024419815",
11,2022,ENERO,1/3/2022,LUNES,3:30:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,AMERICA UNIDA,CRUCERO,SAN ROQUE,"25.647923937494458, -100.14508464419764",
12,2022,ENERO,1/4/2022,MARTES,9:21:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B DE LA GARZA,"25.639499983703132, -100.08749597979175",
26,2022,ENERO,1/9/2022,DOMINGO,12:05:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,HECTOR CABALLERO,CRUCERO,ELOY CAVAZOS,"25.63261833843715, -100.13080560308794",
29,2022,ENERO,1/10/2022,LUNES,11:55:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS NARANJOS,CRUCERO,CAMINO A RANCHO VIEJO,"25.630370756857968, -100.16591670309356",
28,2022,ENERO,1/10/2022,LUNES,12:09:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,CRUCERO,ELOY CAVAZOS,"25.63997339274581, -100.1527500030933",
30,2022,ENERO,1/11/2022,MARTES,14:55:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,CRUCERO,PASEO DE SAN JUAN,"25.653787454949743, -100.07872354419754",
39,2022,ENERO,1/13/2022,JUEVES,17:02:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,COLINAS DE LA MORENA,CRUCERO,CARR REYNOSA,"25.63792393811253, -100.08525000307709",
43,2022,ENERO,1/14/2022,VIERNES,11:04:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,ACUEDUCTO,"25.628363502033253, -100.17494440309355",
45,2022,ENERO,1/14/2022,VIERNES,10:21:00,VOLCADURA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,JUAREZ APODACA,"25.668928771222518, -100.09347756751043",
52,2022,ENERO,1/15/2022,SABADO,8:35:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EL SABINAL,CRUCERO,ARTURO B DE LA GARZA,"25.6525289926128, -100.11055157977984",
48,2022,ENERO,1/15/2022,SABADO,3:19:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,CAMINO A LAS ESPINAS,"25.620561629925838, -100.17272220309374",
46,2022,ENERO,1/15/2022,SABADO,0:00:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,EJIDO JUAREZ,CRUCERO,JUAREZ APODACA,"25.67964492690546, -100.1137778030925",
49,2022,ENERO,1/15/2022,SABADO,7:09:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,MADERO,"25.647528992665826, -100.09308196198879",
63,2022,ENERO,1/16/2022,DOMINGO,20:07:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,EJIDO JUAREZ,CRUCERO,JUAREZ APODACA,"25.679647344195413, -100.11377914419691",
62,2022,ENERO,1/16/2022,DOMINGO,19:30:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CRUCERO,MONTE ESPINO,"25.614468555794595, -100.13964158530267",
65,2022,ENERO,1/17/2022,LUNES,10:00:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VIVIENDAS MAGDALENAS,CRUCERO,SAN ROQUE,"25.618454057828366, -100.15402512088497",
70,2022,ENERO,1/19/2022,MIERCOLES,2:26:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN JUAN,CRUCERO,PASEO DE SAN JUAN,"25.63903382897298, -100.05191603251455",
71,2022,ENERO,1/19/2022,MIERCOLES,9:30:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,TEOFILO SALINAS,"25.64344921974471, -100.0876667030933",
74,2022,ENERO,1/20/2022,JUEVES,21:17:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.648417892655704, -100.08469574419705",
76,2022,ENERO,1/21/2022,VIERNES,14:18:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CRUCERO,LAS TORRES,"25.61189613969963, -100.14119976751162",
77,2022,ENERO,1/21/2022,VIERNES,19:33:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS ENCINOS,CRUCERO,LAS TORRES,"25.648086910589594, -100.11680560309311",
83,2022,ENERO,1/23/2022,DOMINGO,18:48:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,COAHUILA,CRUCERO,ARTURO B DE LA GARZA,"25.6442318557306, -100.09402646199528",
80,2022,ENERO,1/23/2022,DOMINGO,0:40:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LA CONDESA,CRUCERO,ELOY CAVAZOS,"25.618457685625646, -100.1067248853083",
86,2022,ENERO,1/24/2022,LUNES,13:07:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,CRUCERO,TEOFILO SALINAS,"25.656919101441822, -100.07936110309306",
90,2022,ENERO,1/25/2022,MARTES,15:34:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,SAN FRANCISCO,CRUCERO,SAN ANTONIO,"25.618171520779853, -100.1305900086159",
91,2022,ENERO,1/26/2022,MIERCOLES,21:52:00,SALIDA DE CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B DE LA GARZA,"25.64883328369469, -100.10033598530195",
92,2022,ENERO,1/26/2022,MIERCOLES,23:39:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARDENIAS,CRUCERO,SAN ROQUE,"25.62869438370383, -100.15483196198919",
93,2022,ENERO,1/28/2022,VIERNES,19:07:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DE SANTA ISABEL,CRUCERO,ALBACETE,"25.678722183681042, -100.08033196198814",
95,2022,ENERO,1/29/2022,SABADO,16:18:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.649277783694426, -100.0842500030931",
96,2022,ENERO,1/30/2022,DOMINGO,1:21:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FOMERREY 131,CRUCERO,ARTURO B DE LA GARZA,"25.651398555144432, -100.10522488530194",
